Application Number,Facility Name,County,Facility Type,Keph Level,latitude,longitude,geocoded_address,geocoding_status,matched_county
CN-15301,PONA HAVEN HOSPITAL,MAKUENI,PRIVATE,LEVEL 3B,-2.160192128139,37.789123486634,Makueni,Success,
CN-15316,LANET MEDICAL CENTRE,NAKURU,PRIVATE,LEVEL 3B,-0.2998718,36.1409901,"Lanet, Nakuru",Success,
CN-15318,ANGELS HEALTH SERVICES,MERU,PRIVATE,LEVEL 3A,0.166838927273,37.764590845633,Meru,Success,
CN-15340,JORDAN HOSPITAL,KITUI,PRIVATE,LEVEL 5,-1.3805421,38.010545,Hospital,Success,
CN-15385,TENDERCARE HOSPITAL LIMITED,NAIROBI,PRIVATE,LEVEL 3B,-1.2857857,36.8200253,Nairobi,Success,
CN-15423,CHEPSONOI UZIMA MEDICAL CENTRE LIMITED,NANDI,PRIVATE,LEVEL 2,0.1878165,34.9500831,"Chepsonoi, Nandi",Success,
CN-15441,MOTHER SOLBRIT HEALTH CENTRE,MIGORI,PRIVATE,LEVEL 3B,-1.1654376,34.6090837,Health Centre,Success,
CN-15507,PRIMECARE ENDOSCOPY AND SURGERY CENTER LIMITED,NAIROBI,PRIVATE,LEVEL 3A,-1.2857857,36.8200253,Nairobi,Success,
CN-15530,LESPOIR MEDICAL CENTER,NAIROBI,PRIVATE,LEVEL 2,-1.31244,36.79729,Medical Centre,Success,
CN-15586,ZAMNAL NURSING HOME LIMITED,WAJIR,PRIVATE,LEVEL 3A,1.75504011033,40.017147679353,Wajir,Success,
CN-15590,GENERATION AFYA CENTRE,BARINGO,PRIVATE,LEVEL 3A,0.671904478344,35.940931127722,Baringo,Success,
CN-15593,NABSIT NURSING HOME,WAJIR,PRIVATE,LEVEL 4,1.75504011033,40.017147679353,Wajir,Success,
CN-15677,MY CLINIC LLP,MACHAKOS,PRIVATE,LEVEL 2,-1.279605613208,37.413530961083,Machakos,Success,
CN-15681,YO-MALER MEDICAL CENTRE,SIAYA,PRIVATE,LEVEL 2,-0.06564696176,34.248353736491,Siaya,Success,
CN-15708,BENTA AND LEON HEALTHCARE LTD,NAKURU,PRIVATE,LEVEL 4,-0.2806559,36.0794189,Nakuru,Success,
CN-15724,MARY IMMACULATE HEALTH CENTRE BAHATI,NAIROBI,PRIVATE,LEVEL 3B,-1.2909709,36.8552422,"Bahati, Makadara, Nairobi",Success,
CN-15746,WARSAMEE NURSING HOME LIMITED,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-15796,CKS DIALYSIS CENTRE PANGANI,NAIROBI,PRIVATE,LEVEL 4B,-1.2720308,36.8403188,"Pangani, Starehe, Nairobi",Success,
CN-15829,CONNECTION HEALTH SERVICES LIMITED,BUNGOMA,PRIVATE,LEVEL 3B,0.748950071987,34.640152743934,Bungoma,Success,
CN-15846,ORUBA NURSING & MATERNITY HOME,MIGORI,PRIVATE,LEVEL 3B,-1.0678754,34.4643987,Oruba Nursing & Maternity Hospital,Success,
CN-15923,MEDICROSS ANANAS,KIAMBU,PRIVATE,LEVEL 2,-1.1672396,36.8255013,Kiambu,Success,
CN-15960,ANFAC NURSING HOME,GARISSA,PRIVATE,LEVEL 3B,-0.4793949,39.6576686,Iftin Nursing Home,Success,
CN-15978,CRESCENT COMMUNITY HOSPITAL LIMITED,NAIROBI,PRIVATE,LEVEL 4,-1.2857857,36.8200253,Nairobi,Success,
CN-16024,GLOBAL OPTIC WEAR EYE CLINIC,KITUI,PRIVATE,LEVEL 2,-1.493161090519,38.407478986946,Kitui,Success,
CN-16025,UNITY MATERNITY AND NURSING HOME UMOJA,NAIROBI,PRIVATE,LEVEL 3B,-1.2824636,36.7497587,Wema Maternity & Nursing Home,Success,
CN-16028,HOMEGROUND MEDICAL CENTRE,SIAYA,PRIVATE,LEVEL 4,-0.06564696176,34.248353736491,Siaya,Success,
CN-16035,EQUITY AFIA NGONG ROAD,NAIROBI,PRIVATE,LEVEL 3B,-1.2969573,36.7898011,Ngong Road,Success,
CN-16053,CHAANI MEDICAL CLINIC,MOMBASA,PRIVATE,LEVEL 2,-4.0574645,39.663945,Mombasa,Success,
CN-16067,PRO-CARE COTTAGE HOSPITAL LIMITED WEMPA,MURANGA,PRIVATE,LEVEL 2,-0.7180943,37.1589456,"Muranga, Murang'a",Success,
CN-16128,ALPHOND MEDICAL CLINIC,KAKAMEGA,PRIVATE,LEVEL 2,0.31961,34.572748,Anointed Medical Clinic,Success,
CN-16185,ST ANNA HOSPITAL WEBUYE,BUNGOMA,PRIVATE,LEVEL 3A,0.6006929,34.7655677,"Webuye, Bungoma",Success,
CN-16223,AL-HAMDU NURSING HOME,WAJIR,PRIVATE,LEVEL 3B,1.75504011033,40.017147679353,Wajir,Success,
CN-16236,FREMO MEDICAL CENTRE,NAIROBI,PRIVATE,LEVEL 3B,-1.31244,36.79729,Medical Centre,Success,
CN-16257,GAGABA NURSING HOME LTD,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-16338,PHINAL COMMUNITY MEDICAL CENTRE,BUNGOMA,PRIVATE,LEVEL 3A,0.748950071987,34.640152743934,Bungoma,Success,
CN-16347,MERCILIN AFYA SERVICES,MACHAKOS,PRIVATE,LEVEL 2,-1.279605613208,37.413530961083,Machakos,Success,
CN-16397,MADINA HOSPITAL LTD,NAIROBI,PRIVATE,LEVEL 4,-1.302816508735,36.809301579489,"Hospital Road, Kibra",Success,
CN-16441,KMET CORKRAN HEALTH CENTRE,KISUMU,PRIVATE,LEVEL 2,-0.0464292,34.7199994,Health Centre,Success,
CN-16478,APEX SPECIAL CLINICS AND WELLNESS CENTRE LTD,MANDERA,PRIVATE,LEVEL 4,3.370055804436,40.694029088396,Mandera,Success,
CN-16501,SUMMIT ORTHOPEDICS AND SURGICAL HOSPITAL LIMITED,NAIROBI,PRIVATE,LEVEL 4,-1.2857857,36.8200253,Nairobi,Success,
CN-16536,BISHARO NURSING HOME LIMITED,TANA RIVER,PRIVATE,LEVEL 3B,-1.525833141625,39.418023580214,Tana River,Success,
CN-16584,LELWAK MEDICAL CLINIC,NANDI,PRIVATE,LEVEL 3A,0.199336,35.1092801,Clinic,Success,
CN-16634,CHOMBA GITAU NEEMA MEDICAL CENTRE,KIAMBU,PRIVATE,LEVEL 3B,-1.1672396,36.8255013,Kiambu,Success,
CN-16680,THE MAKUENI DOCTORS PLAZA LIMITED,MAKUENI,PRIVATE,LEVEL 4,-1.960707833918,37.686655295403,Makueni,Success,
CN-16683,THE BALOZI HOSPITAL LIMITED,NAIROBI,PRIVATE,LEVEL 5,-1.2857857,36.8200253,Nairobi,Success,
CN-16718,BLISS MEDICAL CLINIC MUMIAS,KAKAMEGA,PRIVATE,LEVEL 3B,0.31961,34.572748,Anointed Medical Clinic,Success,
CN-16730,RIYAAD MEDICAL CENTRE LIMITED,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-16736,DAMASA NURSING HOME LIMITED,MANDERA,PRIVATE,LEVEL 3A,3.15972,41.32564,"Damasa, Mandera",Success,
CN-16757,KERICHO OUTPATIENT MEDICAL CENTRE,KERICHO,PRIVATE,LEVEL 3A,-0.3682293,35.2854418,Kericho,Success,
CN-16774,CHEPTUR HEALTH SERVICES,BOMET,PRIVATE,LEVEL 3A,-0.72064302304,35.297853151752,Bomet,Success,
CN-16832,ST. KIZITO HEALTH CENTRE,MIGORI,PRIVATE,LEVEL 3A,-1.191218,34.613229,Saint Kizito Health Centre,Success,
CN-16865,LIBERTY CANCER AND WELLNESS CENTRE,NAKURU,PRIVATE,LEVEL 4B,-0.2806559,36.0794189,Nakuru,Success,
CN-16911,THE JAZAIR MEDICAL CLINIC LIMITED,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-16916,UNITED HEALTH GROUP LIMITED-MEDICAL CENTRE,MERU,PRIVATE,LEVEL 3A,0.166838927273,37.764590845633,Meru,Success,
CN-16937,KABATI MEDICARE HEALTH CENTRE,KITUI,PRIVATE,LEVEL 3A,-1.2246595,38.1890071,Health Centre,Success,
CN-17004,SHABAHA CANCER CENTER,NAIROBI,PRIVATE,LEVEL 4B,-1.2857857,36.8200253,Nairobi,Success,
CN-17021,AL-BUSHRA MEDICAL CENTRE,WAJIR,PRIVATE,LEVEL 4,1.75504011033,40.017147679353,Wajir,Success,
CN-17074,BAREEN HOSPITAL LIMITED,WAJIR,PRIVATE,LEVEL 3A,1.75504011033,40.017147679353,Wajir,Success,
CN-17095,TAWHEED COMMUNITY NURSING HOME - MINJILA,TANA RIVER,PRIVATE,LEVEL 3B,-2.31916,40.11084,"Minjila, Tana River",Success,
CN-17207,SUNNA HEALTHCARE & DENTAL SERVICES,GARISSA,PRIVATE,LEVEL 3A,-0.4477759,39.6477018,Sunna Healthcare & Dental Services,Success,
CN-17231,TAMIM MEDICAL CENTRE LTD,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-17267,RHEEMAH HOSPITAL LIMITED,NAIROBI,PRIVATE,LEVEL 3B,-1.2857857,36.8200253,Nairobi,Success,
CN-17271,AL MAIDAH NURSING HOME LIMITED,WAJIR,PRIVATE,LEVEL 3A,1.75504011033,40.017147679353,Wajir,Success,
CN-17282,KIP\\'S MEDICAL CENTRE LIMITED,TURKANA,PRIVATE,LEVEL 2,3.186636109974,35.449603095023,Turkana,Success,
CN-17287,ANISAA MEDICAL CARE,NAIROBI,PRIVATE,LEVEL 3B,-1.2857857,36.8200253,Nairobi,Success,
CN-17307,LANE CARE MEDICAL CENTRE,MACHAKOS,PRIVATE,LEVEL 2,-1.279605613208,37.413530961083,Machakos,Success,
CN-17324,EQUITY AFIA MANDERA MEDICALL CENTRE,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-17348,LIFECARE HOSPITAL LIMITED-KIKUYU,KIAMBU,PRIVATE,LEVEL 4,-1.2483129,36.6647816,"Kikuyu, Kiambu",Success,
CN-17378,ELBURGON MATERNITY HOME,NAKURU,PRIVATE,LEVEL 3A,-0.3020257,35.8135651,Elburgon Nursing & Maternity Home,Success,
CN-17417,ELEPHANT DENTAL SERVICES KAPSABET,NANDI,PRIVATE,LEVEL 2,0.2038669,35.1063272,"Kapsabet, Nandi",Success,
CN-17425,CHIEKO MEDICAL CENTRE,NAIROBI,PRIVATE,LEVEL 2,-1.31244,36.79729,Medical Centre,Success,
CN-17427,MAHAT ALLAH NURSING HOME LIMITED,WAJIR,PRIVATE,LEVEL 3B,1.75504011033,40.017147679353,Wajir,Success,
CN-17463,RUOTHS HOSPITAL LIMITED,SIAYA,PRIVATE,LEVEL 3B,-0.06564696176,34.248353736491,Siaya,Success,
CN-17537,JAMII MEDICAL CLINIC RIOSIRI,KISII,PRIVATE,LEVEL 2,-0.77314,34.63649,"Riosiri, Kisii",Success,
CN-17555,EMALIA COMMUNITY HEALTH CENTER,MIGORI,PRIVATE,LEVEL 3B,-1.1654376,34.6090837,Health Centre,Success,
CN-17622,VERTICAL LIFE CARE,NANDI,PRIVATE,LEVEL 3A,0.182680842869,35.108710560862,Nandi,Success,
CN-17652,GARISSA CHILDRENS HOSPITAL LTD,GARISSA,PRIVATE,LEVEL 3B,-0.450046,39.6458671,Garissa Children's Hospital,Success,
CN-17654,BESTCARE HOSPITAL LIMITED,MAKUENI,PRIVATE,LEVEL 4,-2.160192128139,37.789123486634,Makueni,Success,
CN-17703,SHEIKHBAROW NURSING HOME LIMITED,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-17758,ABULO MEDICAL CENTER,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-17764,AMARA TIBACARE MEDICAL CLINIC,TAITA-TAVETA,PRIVATE,LEVEL 2,-3.436547605259,38.417882139111,Taita Taveta,Success,
CN-17782,NG\\'ANDO RAPHA MEDICAL CENTRE LTD,NAIROBI,PRIVATE,LEVEL 3B,-1.30412,36.73978,"Ngando, Nairobi",Success,
CN-17799,NYANSIONGO MATERNITY AND NURSING HOME,NYAMIRA,PRIVATE,LEVEL 3B,-0.581044,34.935357,Nyamira Maternity and Nursing Home,Success,
CN-17824,AFRICA INTEGRATED SURGICAL CENTRE LIMITED,KAJIADO,PRIVATE,LEVEL 3A,-1.8419404,36.7892723,Kajiado,Success,
CN-17829,HATUA PLUS MEDICAL CENTER,HOMA BAY,PRIVATE,LEVEL 2,-0.545235884388,34.356395993113,Homa Bay,Success,
CN-17868,REHOBOTH MATERNITY &amp; NURSING HOME,KITUI,PRIVATE,LEVEL 3B,-1.493161090519,38.407478986946,Kitui,Success,
CN-17921,ATHI RIVER SHALOM COMMUNITY HOSPITAL,MACHAKOS,PRIVATE,LEVEL 4,-1.4575405,36.9792001,"Athi River, Machakos",Success,
CN-17935,DARICY MEDICAL CLINIC,MIGORI,PRIVATE,LEVEL 2,-0.8471809,34.1848542,Clinic,Success,
CN-17959,MEDSTA MEDICAL CENTRE,ISIOLO,PRIVATE,LEVEL 2,1.009414834849,38.539540438792,Isiolo,Success,
CN-17968,TANOCARE LIMITED,THARAKA-NITHI,PRIVATE,LEVEL 2,-0.206516213429,37.868692128983,Tharaka-Nithi,Success,
CN-18009,EMBU MEDICAL CENTRE,EMBU,PRIVATE,LEVEL 3A,-0.5379964,37.4543311,Embu,Success,
CN-18039,VOSTRUM KENYA LTD TOI CLINIC,NAIROBI,PRIVATE,LEVEL 2,-1.2857857,36.8200253,Nairobi,Success,
CN-18076,BLUEBEST MEDICAL CLINIC,NANDI,PRIVATE,LEVEL 2,0.199336,35.1092801,Clinic,Success,
CN-18185,THE ALTAR MEDICAL CENTER KIBIRICHIA,MERU,PRIVATE,LEVEL 3B,0.0920772,37.521127,"Kibirichia, Meru",Success,
CN-18227,CARE HOSPITAL LTD,NAIROBI,PRIVATE,LEVEL 5,-1.281149,36.8440915,Care Hospital,Success,
CN-18280,CENTRAL DIALYSIS AND DIAGNOSTIC CENTRE LIMITED,NYERI,PRIVATE,LEVEL 4B,-0.4211516,36.9494066,Nyeri,Success,
CN-18292,PASLING MEDICAL CENTRE,MIGORI,PRIVATE,LEVEL 3B,-0.989136495207,34.364493855317,Migori,Success,
CN-18307,GILLIANS MEDICAL CLINIC,VIHIGA,PRIVATE,LEVEL 2,0.080244585317,34.730720378013,Vihiga,Success,
CN-18392,JUJA MODERN HOSPITAL,KIAMBU,PRIVATE,LEVEL 3B,-1.0174562,36.9032367,Hospital,Success,
CN-18425,ALJAC MEDICAL HOSPITAL LIMITED,NAIROBI,PRIVATE,LEVEL 2,-1.2857857,36.8200253,Nairobi,Success,
CN-18439,OASIS DOCTORS PLAZA WEBUYE LIMITED,BUNGOMA,PRIVATE,LEVEL 4,0.6006929,34.7655677,"Webuye, Bungoma",Success,
CN-18484,LIONS SIGHTFIRST EYE HOSPITAL NYERI CLINIC,NYERI,PRIVATE,LEVEL 2,-0.4211516,36.9494066,Nyeri,Success,
CN-18499,JANICE CHOLERTON MEDICAL &amp; CANCER CENTRE,NAIROBI,PRIVATE,LEVEL 4,-1.2857857,36.8200253,Nairobi,Success,
CN-18522,PARKERRA MEDICAL CLINIC TOIYOI,BARINGO,PRIVATE,LEVEL 3B,0.08574,35.76614,"Perkerra, Baringo",Success,
CN-18565,RYATTAH MEDICAL CENTRE LTD,KAJIADO,PRIVATE,LEVEL 3B,-1.8419404,36.7892723,Kajiado,Success,
CN-18624,VISIONGATE EYE CARE CONSULTANT SIAYA,SIAYA,PRIVATE,LEVEL 2,0.0623814,34.2890632,Siaya,Success,
CN-18634,ACCESS AFYA LIMITED MUKURU,NAIROBI,PRIVATE,LEVEL 2,-1.3047,36.885,"Mukuru, Nairobi",Success,
CN-18697,BLUE TURTLE MEDICAL CLINIC,KITUI,PRIVATE,LEVEL 3A,-1.493161090519,38.407478986946,Kitui,Success,
CN-18722,HUDUD WELLNESS CENTRE LIMITED,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-18725,JUWFIAH MEDICAL CENTRE LIMITED-TRANSMARA,NAROK,PRIVATE,LEVEL 3B,-1.257270424837,35.575800972424,Narok,Success,
CN-18788,RESTORE HOSPITAL,NAIROBI,PRIVATE,LEVEL 4B,-1.302816508735,36.809301579489,"Hospital Road, Kibra",Success,
CN-18812,ASTER HEALTHCARE LIMITED,NAIROBI,PRIVATE,LEVEL 4B,-1.3049235,36.8324167,Beta Health Care Limited,Success,
CN-18880,RAKEDENN MEDICAL CENTRE,NYAMIRA,PRIVATE,LEVEL 3B,-0.640626239534,34.967387947932,Nyamira,Success,
CN-18894,MOUNT VERNON HOSPITAL,NYANDARUA,PRIVATE,LEVEL 2,-0.323536777902,36.481864588175,Nyandarua,Success,
CN-18943,GRIFTU NURSING HOME,WAJIR,PRIVATE,LEVEL 4,2.07984,39.66589,"Griftu, Wajir",Success,
CN-19086,RAFIQ NURSING HOME LIMITED,WAJIR,PRIVATE,LEVEL 3A,1.75504011033,40.017147679353,Wajir,Success,
CN-19087,WANTE NURSING HOME LIMITED,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-19108,MAXICARE SUNRISE LIMITED HOSPITAL,BUNGOMA,PRIVATE,LEVEL 4,0.748950071987,34.640152743934,Bungoma,Success,
CN-19119,BANGAL NURSING HOME LIMITED,TANA RIVER,PRIVATE,LEVEL 4,-0.71445,39.05265,"Bangali, Tana River",Success,
CN-19155,AFYAUHAI MEDICAL CLINIC,KAKAMEGA,PRIVATE,LEVEL 2,0.28422,34.75229,Kakamega,Success,
CN-19212,DOVE MENTAL HEALTH HOSPITAL,KIAMBU,PRIVATE,LEVEL 3A,-1.1672396,36.8255013,Kiambu,Success,
CN-19249,SARSAM MEDICAL CENTER,KIAMBU,PRIVATE,LEVEL 2,-1.0363673,37.0724379,Prime Medical Centre,Success,
CN-19315,ST.JOHN THE BAPTIST HEALTHCARE LIMITED,KIAMBU,PRIVATE,LEVEL 2,-1.1672396,36.8255013,Kiambu,Success,
CN-19341,SOUTHGATE MEDICAL CENTRE,MANDERA,PRIVATE,LEVEL 4,3.370055804436,40.694029088396,Mandera,Success,
CN-19360,GARSESALA MEDICAL CENTRE LIMITED,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-19439,HEALING TREE EYE & LASER HOSPITAL LIMITED,NAIROBI,PRIVATE,LEVEL 4B,-1.2857857,36.8200253,Nairobi,Success,
CN-19443,GETEMBE ANNEX FRANKSTON HOSPITAL,KISII,PRIVATE,LEVEL 3B,-0.775814232663,34.777005852014,Kisii,Success,
CN-19447,DAKAJA HEALTHCARE LTD,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-19465,TOP HILL BRAIN AND SPINE HOSPITAL,UASIN GISHU,PRIVATE,LEVEL 5,0.521314476021,35.31977624114,Uasin Gishu,Success,
CN-19497,AHAVA MEDICAL CENTRE,KISUMU,PRIVATE,LEVEL 3B,-0.1052648,34.7528874,Saint Andrews Medical Centre,Success,
CN-19573,THE AMNI HOSPITAL,GARISSA,PRIVATE,LEVEL 3B,-0.4535785,39.6303297,Hospital,Success,
CN-19581,PROACT SERVICES HEALTH CENTRE LTD,NAIROBI,PRIVATE,LEVEL 3B,-1.2857857,36.8200253,Nairobi,Success,
CN-19671,WALDIRI MEDICAL CENTRE,MANDERA,PRIVATE,LEVEL 3A,3.80574,41.16424,Waldiri,Success,
CN-19691,GARLANDS MEDICAL CENTRE LTD,KAJIADO,PRIVATE,LEVEL 3B,-1.8419404,36.7892723,Kajiado,Success,
CN-19714,IMARA HOSPITAL EMBU,EMBU,PRIVATE,LEVEL 4,-0.5379964,37.4543311,Embu,Success,
CN-19745,ST ANN MEDICAL CENTRE,KIAMBU,PRIVATE,LEVEL 3A,-1.0363673,37.0724379,Prime Medical Centre,Success,
CN-19756,EMSC CHILDREN HOSPITAL LIMITED,UASIN GISHU,PRIVATE,LEVEL 3A,0.521314476021,35.31977624114,Uasin Gishu,Success,
CN-19773,"CITYMED EAR,NOSE AND THROAT MEDICAL CENTRE",LAIKIPIA,PRIVATE,LEVEL 2,0.321036458859,36.76507926291,Laikipia,Success,
CN-19775,APEX HEAL EYE CENTRE LIMITED,KAKAMEGA,PRIVATE,LEVEL 4B,0.28422,34.75229,Kakamega,Success,
CN-19785,PETCAN HOPEWELL MEDICAL CLINIC AND DIAGNOSTIC CENTRE LTD,KISII,PRIVATE,LEVEL 3A,-0.775814232663,34.777005852014,Kisii,Success,
CN-19817,DAWADUBA NURSING HOME LTD,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-19868,ARAWA HOSPITAL LIMITED,MOMBASA,PRIVATE,LEVEL 4,-4.058813238121,39.671819391181,"Hospital Street, Mombasa",Success,
CN-19938,JOYLIGHT HOSPITAL,KISII,PRIVATE,LEVEL 3B,-0.7440181,34.6306154,Hospital,Success,
CN-19941,OLKALOU BETHEL MEDICAL CENTRE,NYANDARUA,PRIVATE,LEVEL 3B,-0.301574873353,36.363832594079,"Ol Kalou, Nyandarua",Success,
CN-20005,MEPHI HEALTH SERVICES LTD-LAMU,LAMU,PRIVATE,LEVEL 3A,-2.2679377,40.9002759,Lamu,Success,
CN-20049,HIGHCURE MEDICAL CENTRE LIMITED,KIAMBU,PRIVATE,LEVEL 3A,-1.1672396,36.8255013,Kiambu,Success,
CN-20061,NEERA HOSPITAL LIMITED,BOMET,PRIVATE,LEVEL 3B,-0.72064302304,35.297853151752,Bomet,Success,
CN-20083,KHAUNGA MEDICAL CLINIC,KAKAMEGA,PRIVATE,LEVEL 2,0.31961,34.572748,Anointed Medical Clinic,Success,
CN-20153,NANYUKI COTTAGE HOSPITAL,LAIKIPIA,PRIVATE,LEVEL 5,0.0153453,37.0786887,"Nanyuki, Laikipia",Success,
CN-20158,MEDICURE MEDICAL CENTER,KIRINYAGA,PRIVATE,LEVEL 2,-0.525012949373,37.320744609382,Kirinyaga,Success,
CN-20183,CLAYTONS FAMILY MEDICAL CENTRE,BUNGOMA,PRIVATE,LEVEL 3A,0.748950071987,34.640152743934,Bungoma,Success,
CN-20202,VOI COMMUNITY CLINIC,TAITA-TAVETA,PRIVATE,LEVEL 2,-3.306869615384,38.651608049581,"Voi, Taita Taveta",Success,
CN-20241,JED BLOSSOMS HOSPITAL LIMITED,KAKAMEGA,PRIVATE,LEVEL 3A,0.28422,34.75229,Kakamega,Success,
CN-20273,ROSMEGG MEDICAL CLINIC KANGETA,MERU,PRIVATE,LEVEL 3B,0.2771604,37.8873597,"Kangeta, Meru",Success,
CN-20311,ALMASI DENTAL CLINIC,NANDI,PRIVATE,LEVEL 2,0.182680842869,35.108710560862,Nandi,Success,
CN-20315,FIRST CHOICE HOSPITAL LTD,HOMA BAY,PRIVATE,LEVEL 3B,-0.545235884388,34.356395993113,Homa Bay,Success,
CN-20317,JAMIA ISLAMIC INTERGRATED HEALTH SERVICES,GARISSA,PRIVATE,LEVEL 4,-0.4459246,39.652735,Garissa,Success,
CN-20331,MERCYLINE CARE HOSPITAL,NAKURU,PRIVATE,LEVEL 3A,-0.2806559,36.0794189,Nakuru,Success,
CN-20416,BRILLIANCE CARE MEDICAL HOSPITAL,BUSIA,PRIVATE,LEVEL 3A,0.4480772,34.2407811,Hospital,Success,
CN-20422,NATAHA MEDICAL CENTRE,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-20445,BRIVIN MEDCARE,NYAMIRA,PRIVATE,LEVEL 3B,-0.640626239534,34.967387947932,Nyamira,Success,
CN-20452,I.R. IRAN MEDICAL CLINIC-NGONG ROAD,NAIROBI,PRIVATE,LEVEL 3A,-1.2861836,36.8447974,Clinic,Success,
CN-20503,MAO AWEYS INTERNATIONAL HOSPITAL LIMITED,NAIROBI,PRIVATE,LEVEL 4,-1.2842593,36.8212033,GNLD International,Success,
CN-20529,PENDA MEDICAL CENTRE KAHAWA WEST,NAIROBI,PRIVATE,LEVEL 3A,-1.31244,36.79729,Medical Centre,Success,
CN-20568,KIAMAKIMA COMMUNITY HOSPITAL LIMITED,THARAKA-NITHI,PRIVATE,LEVEL 4,-0.206516213429,37.868692128983,Tharaka-Nithi,Success,
CN-20635,JARBALEY NURSING HOME,MANDERA,PRIVATE,LEVEL 3B,3.9352641,41.8527175,Al-Siha Nursing Home,Success,
CN-20636,TOWNS GATE MEDICAL CENTRE,WAJIR,PRIVATE,LEVEL 3A,1.75504011033,40.017147679353,Wajir,Success,
CN-20661,ETONO JAB MEDICAL CENTRE LIMITED,KISII,PRIVATE,LEVEL 3A,-0.775814232663,34.777005852014,Kisii,Success,
CN-20666,BRIXTON MAKUNGA MEDICAL CLINIC,BUNGOMA,PRIVATE,LEVEL 2,0.748950071987,34.640152743934,Bungoma,Success,
CN-20719,SKOVIC HEALTHCARE KIPSIKIROK,BUNGOMA,PRIVATE,LEVEL 3B,0.748950071987,34.640152743934,Bungoma,Success,
CN-20735,KUTULO NURSING HOME LIMITED,MANDERA,PRIVATE,LEVEL 3A,3.370055804436,40.694029088396,Mandera,Success,
CN-20745,MEDKIM CARE CENTRE,KERICHO,PRIVATE,LEVEL 2,-0.296882276918,35.307304593825,Kericho,Success,
CN-20764,MUKINDURI FAMILY MEDICAL CENTER,KIRINYAGA,PRIVATE,LEVEL 2,-0.53333,37.26667,"Mukinduri, Kirinyaga",Success,
CN-20768,GRAND ROYALCARE MEDICAL LIMITED,UASIN GISHU,PRIVATE,LEVEL 4,0.521314476021,35.31977624114,Uasin Gishu,Success,
CN-20777,GOOD HOPE HEALTH LIMITED,BUSIA,PRIVATE,LEVEL 4,0.38569164205,34.193072581938,Busia,Success,
CN-20852,LILYON NURSING HOME,WEST POKOT,PRIVATE,LEVEL 3A,1.730227858033,35.246700118527,West Pokot,Success,
CN-20892,HEALE VIEW MEDICAL CENTER DOCTORS PLAZA LIMITED,TRANS-NZOIA,PRIVATE,LEVEL 3B,1.050719398347,34.957014580558,Trans Nzoia,Success,
CN-20927,MWANZA MEDICARE CENTRE,KAKAMEGA,PRIVATE,LEVEL 2,0.3779104,34.8521953,"Mwanza, Kakamega",Success,
CN-20940,FABAS MEDICAL CENTRE,KIAMBU,PRIVATE,LEVEL 2,-1.0363673,37.0724379,Prime Medical Centre,Success,
CN-20958,AL-JAMIL NURSING HOME LIMITED,MANDERA,PRIVATE,LEVEL 3B,3.370055804436,40.694029088396,Mandera,Success,
CN-20967,BURUJ MEDICAL CLINIC LIMITED,WAJIR,PRIVATE,LEVEL 3A,1.75504011033,40.017147679353,Wajir,Success,
CN-21022,BUSIA HEALTHSIDELAB MEDICAL CLINIC,BUSIA,PRIVATE,LEVEL 2,0.4645192,34.1021511,Busia,Success,
CN-21023,HORIZON MATERNITY &amp; NURSING HOME,NYAMIRA,PRIVATE,LEVEL 3A,-0.640626239534,34.967387947932,Nyamira,Success,
CN-21043,KITENGELA MEDICAL SERVICES,KAJIADO,PRIVATE,LEVEL 4,-1.5502963,36.9382239,"Kitengela, Kajiado",Success,
CN-21052,LUVERNE MEMORIAL MEDICAL CENTER,KISII,PRIVATE,LEVEL 3A,-0.775814232663,34.777005852014,Kisii,Success,
CN-21059,NAKURU EYE & OPTICAL CLINIC,NAKURU,PRIVATE,LEVEL 2,-0.2806559,36.0794189,Nakuru,Success,
CN-21061,THE RETREAT LTD NGONG ANNEX,KAJIADO,PRIVATE,LEVEL 3B,-1.3624737,36.6554643,"Ngong, Kajiado",Success,
