Application Number,Facility Name,County,Facility Type,Keph Level,latitude,longitude,geocoded_address,geocoding_status,matched_county
CN-28480,RAPORA HEALTH CENTRE,HOMA BAY,COUNTY GOVERNMENT,LEVEL 3A,-0.4274527,34.4767279,Health Centre,Success,
CN-28494,KAPKUT DISPENSARY,BARINGO,COUNTY GOVERNMENT,LEVEL 2,0.3732912,35.7172503,Dispensary,Success,
CN-28513,BITARE DISPENSARY,KISII,COUNTY GOVERNMENT,LEVEL 2,-0.8580565,34.8344241,Dispensary,Success,
CN-28560,ARDAHAGARSU DISPENSARY,MANDERA,COUNTY GOVERNMENT,LEVEL 2,2.8057895,40.9451382,Dispensary,Success,
CN-28630,MAJIMBONI DISPENSARY,KWALE,COUNTY GOVERNMENT,LEVEL 2,-4.31562,39.43099,"Majimboni, Kwale",Success,
CN-28631,KONGONI HEALTH CENTRE,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 3A,0.1304458,34.6745821,Health Centre,Success,
CN-28674,KAKUKU DISPENSARY,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.3396503,37.3130462,Dispensary,Success,
CN-28788,ADU DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-28797,ONYUONGO DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-28798,NYAMIRA COUNTY REFERAL HOSPITAL,NYAMIRA,COUNTY GOVERNMENT,LEVEL 4,-0.64062624,34.96738795,Nyamira,Success,
CN-28800,KWA MUTALIA DISPENSARY,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.3396503,37.3130462,Dispensary,Success,
CN-28854,NGATIE DISPENSARY-KITUI,KITUI,COUNTY GOVERNMENT,LEVEL 2,-1.4210116,38.1575743,Dispensary,Success,
CN-28888,CHIAKARIGA HEALTH CENTRE,THARAKA-NITHI,COUNTY GOVERNMENT,LEVEL 3A,-0.2760977,37.6597966,Health Centre,Success,
CN-28974,KANYUNGU DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-28976,GODBURA HEALTH CENTRE,HOMA BAY,COUNTY GOVERNMENT,LEVEL 3A,-0.4274527,34.4767279,Health Centre,Success,
CN-28989,NTHANGU DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-29024,KAWALA DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-29089,KAVUMBU DISPENSARY-MACHAKOS,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.4655558,37.1912192,Dispensary,Success,
CN-29120,NYAMWETUREKO DISPENSARY,NYAMIRA,COUNTY GOVERNMENT,LEVEL 2,-0.8398608,35.0078073,Dispensary,Success,
CN-29143,WESU SUB-COUNTY HOSPITAL,TAITA-TAVETA,COUNTY GOVERNMENT,LEVEL 4,-3.4127607,38.3425131,"Wesu, Taita Taveta",Success,
CN-29154,SOGOO HEALTH CENTRE,NAROK,COUNTY GOVERNMENT,LEVEL 3B,-1.2209112,34.8155281,Health Centre,Success,
CN-29186,OLOOLTEPES DISPENSARY,KAJIADO,COUNTY GOVERNMENT,LEVEL 2,-1.7537451,36.3523005,"Olooltepes, Kajiado",Success,
CN-29231,LESHAU PONDO HEALTH CENTRE,NYANDARUA,COUNTY GOVERNMENT,LEVEL 3A,-0.3387002,36.5200471,Health Centre,Success,
CN-29270,WAJIR COUNTY REFERAL HOSPITAL,WAJIR,COUNTY GOVERNMENT,LEVEL 4,1.7471,40.05732,Wajir,Success,
CN-29281,KITAIMA DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.7811634,35.3436058,Dispensary,Success,
CN-29362,MUTEA DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-29408,KAMWATHU DISPENSARY,THARAKA-NITHI,COUNTY GOVERNMENT,LEVEL 2,-0.21985,38.05593,"Kamwathu, Tharaka",Success,
CN-29410,KAGUNDU-INI DISPENSARY,MURANGA,COUNTY GOVERNMENT,LEVEL 2,-0.8695549,37.0185621,"Kagunduini, Murang'a",Success,
CN-29430,LEBERIO DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.1675171,35.5251755,Dispensary,Success,
CN-29441,MUHAMARANI DISPENSARY,LAMU,COUNTY GOVERNMENT,LEVEL 2,-1.7466471,41.4861859,Dispensary,Success,
CN-29460,MACHURURIATI DISPENSARY,NYAMIRA,COUNTY GOVERNMENT,LEVEL 2,-0.8398608,35.0078073,Dispensary,Success,
CN-29477,MUTHENGERA DISPENSARY,LAIKIPIA,COUNTY GOVERNMENT,LEVEL 2,0.2103209,36.3231594,"Muthengera, Laikipia",Success,
CN-29484,MAISHA MASHA DISPENSARY,LAMU,COUNTY GOVERNMENT,LEVEL 2,-1.7466471,41.4861859,Dispensary,Success,
CN-29519,KENENE DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 3B,-0.3693063,35.1760372,Dispensary,Success,
CN-29524,KANTHUNI DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-29557,ERETO HEALTH CENTRE,NAROK,COUNTY GOVERNMENT,LEVEL 3B,-1.2209112,34.8155281,Health Centre,Success,
CN-29573,KIBINGOR DISPENSARY,BARINGO,COUNTY GOVERNMENT,LEVEL 2,0.5130511,35.864864,"Kibingor, Baringo",Success,
CN-29641,NG\\'ENDALEL DISPENSARY,BARINGO,COUNTY GOVERNMENT,LEVEL 2,0.06667,36.1,"Ngendalel, Baringo",Success,
CN-29642,SHAMAKHOKHO DISPENSARY,VIHIGA,COUNTY GOVERNMENT,LEVEL 2,0.1,34.81667,"Shamakhokho, Vihiga",Success,
CN-29645,KIAMUTHAMBI DISPENSARY,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 2,-0.56667,37.28333,"Kiamuthambi, Kirinyaga",Success,
CN-29652,DERKALE HEALTH CENTRE,MANDERA,COUNTY GOVERNMENT,LEVEL 3A,3.8849941,40.3008596,"Derkali, Mandera",Success,
CN-29682,SUWERWA HEALTH CENTRE,TRANS-NZOIA,COUNTY GOVERNMENT,LEVEL 3B,1.06968,35.17038,"Suwerwa, Trans Nzoia",Success,
CN-29688,MAVUNO DISPENSARY,LAMU,COUNTY GOVERNMENT,LEVEL 2,-1.7466471,41.4861859,Dispensary,Success,
CN-29710,GATUNGURU HEALTH CENTRE,MURANGA,COUNTY GOVERNMENT,LEVEL 3B,-0.86837,36.88636,"Gateiguru, Murang'A",Success,
CN-29753,KIAMBUTHIA DISPENSARY,MURANGA,COUNTY GOVERNMENT,LEVEL 2,-0.61667,36.91667,"Kiambuthia, Murang'A",Success,
CN-29768,KANGOCHO DISPENSARY,NYERI,COUNTY GOVERNMENT,LEVEL 2,-0.2372432,37.0824523,Dispensary,Success,
CN-29781,MWACHAWAZA DISPENSARY,TAITA-TAVETA,COUNTY GOVERNMENT,LEVEL 2,-3.4408673,38.3839213,"Mwachawaza, Taita Taveta",Success,
CN-29782,CHEPSIRE DISPENSARY,NANDI,COUNTY GOVERNMENT,LEVEL 2,-0.2854545,35.4266069,Chepsir Dispensary,Success,
CN-29796,RONGAI HEALTH CENTRE-NAKURU,NAKURU,COUNTY GOVERNMENT,LEVEL 3B,-0.100177271,35.99130055,"Rongai, Nakuru",Success,
CN-29878,KAYUYU DISPENSARY,MURANGA,COUNTY GOVERNMENT,LEVEL 2,-0.941978,37.096212,Dispensary,Success,
CN-29885,NGARU DISPENSARY NYERI SOUTH,NYERI,COUNTY GOVERNMENT,LEVEL 2,-0.4090104,37.0263472,Dispensary,Success,
CN-29886,KIPKENYO HEALTH CENTRE,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 3A,0.8121572,35.3810776,Health Centre,Success,
CN-29956,KIRUNDI DISPENSARY,THARAKA-NITHI,COUNTY GOVERNMENT,LEVEL 2,-0.2687373,37.6192702,Dispensary,Success,
CN-29990,MUKONGA DISPENSARY,KITUI,COUNTY GOVERNMENT,LEVEL 2,-1.3224713,38.008013,Dispensary,Success,
CN-29992,MLOLONGO HEALTH CENTRE,MACHAKOS,COUNTY GOVERNMENT,LEVEL 3A,-1.36447,37.260884,Health Centre,Success,
CN-29995,WALDENA DISPENSARY,TANA RIVER,COUNTY GOVERNMENT,LEVEL 2,-0.0381378,39.0698169,Dispensary,Success,
CN-30079,YONGELA DISPENSARY,KITUI,COUNTY GOVERNMENT,LEVEL 2,-1.3224713,38.008013,Dispensary,Success,
CN-30121,SIOMO HEALTH CENTRE,BOMET,COUNTY GOVERNMENT,LEVEL 3A,-0.6671455,35.3101867,Health Centre,Success,
CN-30158,ENTARGETI DISPENSARY,NAROK,COUNTY GOVERNMENT,LEVEL 2,-1.3979141,36.1167248,Dispensary,Success,
CN-30185,CHEPKOILEL DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.5206114,35.3610674,"Chepkoilel, Uasin Gishu",Success,
CN-30199,STETH HEALTHCARE LIMITED,MERU,COUNTY GOVERNMENT,LEVEL 2,0.166838927,37.76459085,Meru,Success,
CN-30205,MATANDARA DISPENSARY,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 2,-0.63333,37.36667,"Matandara, Kirinyaga",Success,
CN-30217,KISIIKI DISPENSARY,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.3396503,37.3130462,Dispensary,Success,
CN-30343,BONDENI HEALTH CENTRE,TRANS-NZOIA,COUNTY GOVERNMENT,LEVEL 3A,-4.0219743,39.6858526,Health Centre,Success,
CN-30353,MWAEBA DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-30394,MASHAMBANI DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-30410,GIAKI SUB-COUNTY HOSPITAL,MERU,COUNTY GOVERNMENT,LEVEL 2,0.166838927,37.76459085,Meru,Success,
CN-30432,HADADO CARE NURSING HOME,WAJIR,COUNTY GOVERNMENT,LEVEL 3A,1.47355,39.28392,"Hadado, Wajir",Success,
CN-30440,GARSEDAM DISPENSARY,MANDERA,COUNTY GOVERNMENT,LEVEL 2,2.8057895,40.9451382,Dispensary,Success,
CN-30446,KUURA DISPENSARY,NYAMIRA,COUNTY GOVERNMENT,LEVEL 2,-0.8398608,35.0078073,Dispensary,Success,
CN-30465,SULTAN HAMUD SUB COUNTY HOSPITAL,MAKUENI,COUNTY GOVERNMENT,LEVEL 4,-2.0191875,37.3727621,"Sultan Hamud, Makueni",Success,
CN-30469,SEGERO CENTRAL DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.1675171,35.5251755,Dispensary,Success,
CN-30479,KALALA DISPENSARY,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.3396503,37.3130462,Dispensary,Success,
CN-30496,NAKUKULAS DISPENSARY,TURKANA,COUNTY GOVERNMENT,LEVEL 2,2.18785,35.81521,Nakukulas,Success,
CN-30510,LOKORKOR DISPENSARY,TURKANA,COUNTY GOVERNMENT,LEVEL 2,1.66257,36.67844,"Lokorkor, Samburu",Success,
CN-30519,SALABWEK DISPENSARY,NAROK,COUNTY GOVERNMENT,LEVEL 2,-1.3979141,36.1167248,Dispensary,Success,
CN-30552,NANDI HILLS SUB-COUNTY HOSPITAL,NANDI,COUNTY GOVERNMENT,LEVEL 4,0.119412166,35.26227065,"Nandi Hills, Nandi",Success,
CN-30568,LOKIRIAMA DISPENSARY,TURKANA,COUNTY GOVERNMENT,LEVEL 2,2.7190094,34.8525992,"Lokiriama, Turkana",Success,
CN-30586,MAKENGI DISPENSARY,EMBU,COUNTY GOVERNMENT,LEVEL 2,-0.7856373,37.3618143,Dispensary,Success,
CN-30614,CHEPTERWAI SUB-COUNTY HOSPITAL,NANDI,COUNTY GOVERNMENT,LEVEL 4,0.53333,34.91667,"Chepterwai Sub-Location, Nandi",Success,
CN-30620,KORU DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-30629,TCHUNDWA DISPENSARY,LAMU,COUNTY GOVERNMENT,LEVEL 2,-1.7466471,41.4861859,Dispensary,Success,
CN-30637,SIRWA HEALTH CENTRE-MOGOTIO,BARINGO,COUNTY GOVERNMENT,LEVEL 3A,0.1724636,35.7692476,"Sirwa, Baringo",Success,
CN-30643,HOLA COUNTY REFERRAL HOSPITAL,TANA RIVER,COUNTY GOVERNMENT,LEVEL 4,-1.4959387,40.0342494,"Hola, Tana River",Success,
CN-30667,SOSIOT HEALTH CENTRE,KERICHO,COUNTY GOVERNMENT,LEVEL 3B,-0.2700947,35.2267234,Health Centre,Success,
CN-30691,RADAT DISPENSARY,BARINGO,COUNTY GOVERNMENT,LEVEL 2,0.3732912,35.7172503,Dispensary,Success,
CN-30721,MIRANGINE HEALTH CENTRE,NYANDARUA,COUNTY GOVERNMENT,LEVEL 3A,-0.3387002,36.5200471,Health Centre,Success,
CN-30738,KHADIJA DISPENSARY,MANDERA,COUNTY GOVERNMENT,LEVEL 2,2.8057895,40.9451382,Dispensary,Success,
CN-30741,CHAMARI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-30771,KAPKESSUM DISPENSARY,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 2,0.7460522,35.5163533,Dispensary,Success,
CN-30808,KAIBEI DISPENSARY,TRANS-NZOIA,COUNTY GOVERNMENT,LEVEL 2,1.1154787,34.7345033,Dispensary,Success,
CN-30848,JILORE DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-30868,KORWENJE DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-30938,KAPSAMBU DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.613227,34.5341346,Dispensary,Success,
CN-30973,KAMOGO HEALTH CENTRE,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 2,0.3887242,35.5518059,Health Centre,Success,
CN-31012,NGENDA HEALTH CENTRE,KIAMBU,COUNTY GOVERNMENT,LEVEL 3B,-0.9246246,36.9048433,Health Centre,Success,
CN-31013,LOKABURU DISPENSARY,TURKANA,COUNTY GOVERNMENT,LEVEL 2,2.04203,35.63705,"Lokasuru, Turkana",Success,
CN-31023,KEE DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-31044,MAKUNGA DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.613227,34.5341346,Dispensary,Success,
CN-31135,CHOGOO DISPENSARY,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 2,0.7460522,35.5163533,Dispensary,Success,
CN-31168,MT.ELGON SUB-COUNTY HOSPITAL,BUNGOMA,COUNTY GOVERNMENT,LEVEL 4,0.928105571,34.59704168,"Mt. Elgon, Bungoma",Success,
CN-31254,LABOT COMMUNITY DISPENSARY,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 2,0.7460522,35.5163533,Dispensary,Success,
CN-31257,MWARIKI COMMUNITY DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.2806559,36.0794189,Nakuru,Success,
CN-31338,THARAKA HEALTH CENTRE,KITUI,COUNTY GOVERNMENT,LEVEL 3A,-1.2246595,38.1890071,Health Centre,Success,
CN-31350,MOTIRET DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.7811634,35.3436058,Dispensary,Success,
CN-31369,EDGEWOOD DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-31392,MUKUI HEALTH CENTRE,THARAKA-NITHI,COUNTY GOVERNMENT,LEVEL 3A,-0.2760977,37.6597966,Health Centre,Success,
CN-31424,LELAITICH DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.93333,35.33333,"Lalaitich, Bomet",Success,
CN-31470,KIPTUMO SUB-COUNTY HOSPITAL,NANDI,COUNTY GOVERNMENT,LEVEL 4,0.0738421,35.0709068,"Kaptumo, Nandi",Success,
CN-31551,CHEBILAT DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.61787,35.23975,"Chebilat, Bomet",Success,
CN-31582,KAUNGUNI DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-2.3970458,37.841295,"Kaunguni, Makueni",Success,
CN-31592,KWOYO KAILA DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-31702,MUNUNGA DISPENSARY-NAKURU,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-31735,TINOMOI DISPENSARY,BARINGO,COUNTY GOVERNMENT,LEVEL 2,0.3732912,35.7172503,Dispensary,Success,
CN-31740,YEEMULWA DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-31828,CHEGULO DISPENSARY,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 2,0.1989388,34.6675516,Dispensary,Success,
CN-31898,ILPARAKUO DISPENSARY,KAJIADO,COUNTY GOVERNMENT,LEVEL 2,-2.4119981,36.5503647,Dispensary,Success,
CN-31978,KINARANI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.7281637,39.5697119,"Kinarani, Kilifi",Success,
CN-31994,KATYULE DISPENSARY - MAKUENI,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-32024,OBUNGA DISPENSARY-RAILWAYS,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.173053649,34.83985918,Kisumu,Success,
CN-32026,KABAZI SUB-COUNTY HOSPITAL,NAKURU,COUNTY GOVERNMENT,LEVEL 4,-0.3059146,35.8076873,Elburgon Sub-county Hospital,Success,Found in address
CN-32063,KILUNGU SUB COUNTY HOSPITAL,MAKUENI,COUNTY GOVERNMENT,LEVEL 4,-1.8,37.36667,"Kilungu, Makueni",Success,
CN-32081,SATIET DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.7811634,35.3436058,Dispensary,Success,
CN-32200,NANIGHI DISPENSARY,TANA RIVER,COUNTY GOVERNMENT,LEVEL 2,-0.0381378,39.0698169,Dispensary,Success,
CN-32262,NGONG ROAD HEALTH CENTRE,NAIROBI,COUNTY GOVERNMENT,LEVEL 2,-1.2657918,36.7991336,Health Centre,Success,
CN-32267,MBOGOINI DISPENSARY LAIKIPIA,LAIKIPIA,COUNTY GOVERNMENT,LEVEL 2,0.1074658,36.3164915,Dispensary,Success,
CN-32326,SOROK DISPENSARY,BARINGO,COUNTY GOVERNMENT,LEVEL 2,0.3732912,35.7172503,Dispensary,Success,
CN-32331,JOSHUA MBAI MEMORIAL DISPENSARY,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 2,-0.525012949,37.32074461,Kirinyaga,Success,
CN-32390,CHEMOROROCH DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.1675171,35.5251755,Dispensary,Success,
CN-32396,JILA MODEL HEALTH CENTRE,KILIFI,COUNTY GOVERNMENT,LEVEL 3B,-3.3897618,39.9289887,Matsangoni Model Health Centre,Success,
CN-32409,CHEPTINGTING DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.7811634,35.3436058,Dispensary,Success,
CN-32441,KIARAGANA HEALTH CENTRE,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 3B,-0.6307349,37.359998,Health Centre,Success,
CN-32480,MBOGOINI DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-32492,GOZANI DISPENSARY,KWALE,COUNTY GOVERNMENT,LEVEL 2,-3.99078,39.2488138,Dispensary,Success,
CN-32498,MANYALA SUB COUNTY HOSPITAL,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 4,0.28422,34.75229,Kakamega,Success,
CN-32512,KIUNGA HEALTH CENTRE,LAMU,COUNTY GOVERNMENT,LEVEL 3B,-2.3814045,40.4633961,Health Centre,Success,
CN-32516,CHEPKANGA DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 4,0.1675171,35.5251755,Dispensary,Success,
CN-32522,MAINA VILLAGE DISPENSARY,LAIKIPIA,COUNTY GOVERNMENT,LEVEL 2,0.06139,36.35277,"Maina, Laikipia",Success,
CN-32574,MARIIRA DISPENSARY,MURANGA,COUNTY GOVERNMENT,LEVEL 2,-0.941978,37.096212,Dispensary,Success,
CN-32592,MUGURIN DISPENSARY,BARINGO,COUNTY GOVERNMENT,LEVEL 3A,0.3732912,35.7172503,Dispensary,Success,
CN-32603,WAGBERI DISPENSARY,WAJIR,COUNTY GOVERNMENT,LEVEL 2,1.9813525,39.7546366,Dispensary,Success,
CN-32684,KABETWA HEALTH CENTRE,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 2,0.3887242,35.5518059,Health Centre,Success,
CN-32760,GANDINI DISPENSARY GARASHI,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.1283579,39.8884887,"Garashi, Kilifi",Success,
CN-32770,LAS ANO HEALTHCARE LIMITED,MANDERA,COUNTY GOVERNMENT,LEVEL 3A,3.370055804,40.69402909,Mandera,Success,
CN-32889,OSIEPE HEALTH CENTRE,HOMA BAY,COUNTY GOVERNMENT,LEVEL 3A,-0.4274527,34.4767279,Health Centre,Success,
CN-32917,CHEBEWOR DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-32924,ESHINAMWENYULI HEALTH CENTRE,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 3A,0.26667,34.45,"Shinamwenyuli, Kakamega",Success,
CN-32951,MANUNGA HEALTH CENTRE,NYANDARUA,COUNTY GOVERNMENT,LEVEL 3A,-0.3387002,36.5200471,Health Centre,Success,
CN-32960,MKOKONI DISPENSARY,LAMU,COUNTY GOVERNMENT,LEVEL 2,-1.7466471,41.4861859,Dispensary,Success,
CN-32986,KIMULOT DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.7811634,35.3436058,Dispensary,Success,
CN-33033,KHARANDA DISPENSARY,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 2,0.43045,34.66122,"Kharanda, Kakamega",Success,
CN-33041,KANGAITA HEALTH CENTRE,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 3B,-0.6307349,37.359998,Health Centre,Success,
CN-33302,CHEBANGANG HEALTH CENTRE,BOMET,COUNTY GOVERNMENT,LEVEL 3A,-0.545867,35.2895885,"Chebangang, Bomet",Success,
CN-33307,RUANDA DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.613227,34.5341346,Dispensary,Success,
CN-33347,BONDE DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-33366,SUGUMERGA DISPENSARY,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.88333,35.33333,"Sugumerga, Bomet",Success,
CN-33383,KAMUWONGO HEALTH CENTRE,KITUI,COUNTY GOVERNMENT,LEVEL 3A,-0.717816,38.0883196,"Kamuwongo, Kitui",Success,
CN-33417,USENGE DISPENSARY,SIAYA,COUNTY GOVERNMENT,LEVEL 2,0.0894633,34.2351498,Dispensary,Success,
CN-33480,DUNGA HEALTH CENTRE,KISUMU,COUNTY GOVERNMENT,LEVEL 3B,-0.0464292,34.7199994,Health Centre,Success,
CN-33520,KAPTUMEK DISPENSARY,NANDI,COUNTY GOVERNMENT,LEVEL 2,-0.0093962,34.892007,"Kaptumek, Nandi",Success,
CN-33524,BOSNIA DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-33549,KAMAGET DISPENSARY-BOMET,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.7811634,35.3436058,Dispensary,Success,
CN-33556,MALINDA DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.613227,34.5341346,Dispensary,Success,
CN-33581,LOKANGAE HEALTH CENTRE,TURKANA,COUNTY GOVERNMENT,LEVEL 3A,1.1893381,36.1087687,Health Centre,Success,
CN-33611,EWASO KEDONG DISPENSARY,KAJIADO,COUNTY GOVERNMENT,LEVEL 2,-1.17875,36.49343,"Ewaso Kedong, Kajiado",Success,
CN-33633,MBITINI DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.5951316,38.1212533,Dispensary,Success,
CN-33640,NDIGIRIA DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.36022,39.52826,"Ndigiria, Kilifi",Success,
CN-33649,MUHORONI SUB-COUNTY HOSPITAL,KISUMU,COUNTY GOVERNMENT,LEVEL 4,-0.108299549,35.08102449,"Muhoroni, Kisumu",Success,
CN-33761,OLCHORRO HEALTH CENTRE,NAROK,COUNTY GOVERNMENT,LEVEL 3A,-1.2209112,34.8155281,Health Centre,Success,
CN-33803,KAIKOR HEALTH CENTER,TURKANA,COUNTY GOVERNMENT,LEVEL 3A,1.1893381,36.1087687,Health Centre,Success,
CN-33881,TOROSEI DISPENSARY,KAJIADO,COUNTY GOVERNMENT,LEVEL 2,-2.4119981,36.5503647,Dispensary,Success,
CN-33901,DIDE WARIDE DISPENSARY,LAMU,COUNTY GOVERNMENT,LEVEL 2,-1.7466471,41.4861859,Dispensary,Success,
CN-33908,SHISESO MODEL HEALTH CENTRE,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 3A,0.23573,34.66747,"Shiseso, Kakamega",Success,
CN-33959,KIPWASTUIYO HEALTH CENTRE,KERICHO,COUNTY GOVERNMENT,LEVEL 3B,-0.6169,35.11224,"Kibwastuiyo, Kericho",Success,
CN-34000,KOMBENI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-34070,KISHUSHE DISPENSARY,TAITA-TAVETA,COUNTY GOVERNMENT,LEVEL 2,-3.4107926,38.1395958,Dispensary,Success,
CN-34082,LWALA KADAWA DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-34089,GULANZE DISPENSARY,KWALE,COUNTY GOVERNMENT,LEVEL 2,-3.99078,39.2488138,Dispensary,Success,
CN-34110,GAHALENI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-34144,KAGUMO HEALTH CENTRE,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 3B,-0.6307349,37.359998,Health Centre,Success,
CN-34261,NDATANI DISPENSARY_,KITUI,COUNTY GOVERNMENT,LEVEL 2,-1.3224713,38.008013,Dispensary,Success,
CN-34388,MAKANYANGA DISPENSARY,THARAKA-NITHI,COUNTY GOVERNMENT,LEVEL 2,-0.37535,37.80101,"Makanyanga, Tharaka",Success,
CN-34416,KANZOKEA HEALTH CENTRE,MAKUENI,COUNTY GOVERNMENT,LEVEL 3A,-1.7965131,37.6267536,Health Centre,Success,
